player_id,experiment_group,country,platform,acquisition_channel,age_group,d1_retained,d3_retained,d7_retained,d14_retained,total_active_days,total_sessions,total_levels_completed,total_session_minutes,total_hints_used,total_ads_watched,purchase_count,revenue,is_payer
P26987,Free_Hint,United Kingdom,Android,Organic,25-34,0,1,0,0,2,5,17,36.0,1,6,2,3.74,1
P26988,Free_Hint,United Kingdom,iOS,Referral,45+,0,0,0,0,3,6,13,30.7,3,5,0,0.0,0
P26989,Free_Hint,Canada,Android,Organic,25-34,0,0,1,0,4,7,22,41.3,2,14,0,0.0,0
P26990,Control,India,iOS,Google Ads,45+,1,1,0,0,6,22,60,326.9,4,25,0,0.0,0
P26991,Free_Hint,India,Android,Organic,25-34,0,0,0,0,3,6,15,36.6,1,3,0,0.0,0
P26992,Daily_Reward,India,Android,Organic,45+,0,0,0,0,4,10,21,49.8,1,8,0,0.0,0
P26993,Control,Canada,iOS,Meta Ads,18-24,0,0,1,0,2,2,11,44.4,2,1,0,0.0,0
P26994,Free_Hint,United Kingdom,iOS,Google Ads,18-24,1,0,0,0,6,14,28,89.8,3,17,0,0.0,0
P26995,Control,India,iOS,Organic,18-24,0,1,0,0,3,5,18,38.099999999999994,3,5,0,0.0,0
P26996,Daily_Reward,India,Android,Organic,25-34,1,0,1,1,6,14,52,128.4,6,19,0,0.0,0
P26997,Daily_Reward,United States,Android,Google Ads,45+,0,0,0,0,1,2,2,27.5,1,2,1,3.14,1
P26998,Control,Australia,Android,Meta Ads,35-44,1,0,0,0,3,4,11,30.799999999999997,2,5,1,4.99,1
P26999,Free_Hint,India,iOS,Google Ads,18-24,0,0,0,0,4,17,27,348.5,2,21,0,0.0,0
P27000,Control,United States,iOS,Google Ads,25-34,1,0,0,0,3,5,17,57.7,5,5,0,0.0,0
P27001,Control,Canada,iOS,Google Ads,25-34,1,0,0,1,5,8,25,67.8,8,9,0,0.0,0
P27002,Control,United States,iOS,Google Ads,25-34,1,0,0,0,5,7,27,61.1,2,10,0,0.0,0
P27003,Free_Hint,United Kingdom,Android,Google Ads,25-34,0,1,1,1,7,25,47,220.0,5,35,0,0.0,0
P27004,Control,United States,Android,Organic,25-34,0,0,0,1,3,4,17,21.7,1,6,0,0.0,0
P27005,Control,United States,iOS,Organic,25-34,0,1,0,0,4,8,17,64.2,3,11,0,0.0,0
P27006,Free_Hint,India,iOS,Referral,18-24,0,0,0,0,1,4,4,21.7,1,3,0,0.0,0
P27007,Daily_Reward,United States,Android,Organic,35-44,1,0,0,0,4,9,19,75.1,5,15,0,0.0,0
P27008,Free_Hint,United States,iOS,Referral,18-24,0,0,0,0,2,3,14,24.3,1,8,0,0.0,0
P27009,Control,United States,Android,Google Ads,18-24,1,0,0,0,5,14,39,136.3,5,17,0,0.0,0
P27010,Free_Hint,Australia,Android,Organic,25-34,0,0,0,0,3,10,13,115.4,1,5,1,2.81,1
P27011,Free_Hint,India,iOS,Organic,18-24,0,1,0,1,7,23,46,201.4,4,32,0,0.0,0
P27012,Daily_Reward,India,Android,Google Ads,45+,1,0,1,1,4,8,21,32.8,5,12,0,0.0,0
P27013,Control,United States,iOS,Meta Ads,25-34,1,0,0,0,5,11,26,36.8,5,13,0,0.0,0
P27014,Daily_Reward,United States,Android,Organic,35-44,0,0,0,0,3,9,19,75.9,1,12,0,0.0,0
P27015,Control,United States,Android,Organic,35-44,0,0,0,0,2,3,10,29.2,1,7,1,4.99,1
P27016,Control,India,Android,Meta Ads,18-24,0,0,0,0,2,2,18,17.6,0,4,1,4.99,1
P27017,Daily_Reward,India,Android,Organic,25-34,0,0,0,0,3,6,17,61.7,4,6,1,5.24,1
P27018,Free_Hint,Canada,Android,Google Ads,18-24,1,0,0,0,2,5,12,51.0,2,7,0,0.0,0
P27019,Control,United States,Android,Meta Ads,45+,0,0,0,0,2,2,11,12.2,3,2,0,0.0,0
P27020,Daily_Reward,India,Android,Meta Ads,18-24,1,1,1,0,9,26,82,240.3,10,26,0,0.0,0
P27021,Control,India,iOS,Google Ads,18-24,1,0,0,0,6,23,55,337.0,5,28,0,0.0,0
P27022,Control,India,Android,TikTok Ads,35-44,0,0,0,0,2,5,8,33.900000000000006,2,6,2,12.98,1
P27023,Daily_Reward,India,iOS,Google Ads,25-34,0,0,0,0,4,4,22,29.6,3,4,1,10.49,1
P27024,Free_Hint,India,Android,Referral,25-34,0,0,0,0,2,3,11,42.900000000000006,1,2,0,0.0,0
P27025,Daily_Reward,India,Android,TikTok Ads,45+,0,0,1,0,6,16,27,175.0,1,18,0,0.0,0
P27026,Daily_Reward,India,Android,Organic,18-24,0,1,1,0,5,11,23,95.6,1,16,0,0.0,0
P27027,Control,India,iOS,Meta Ads,18-24,0,0,0,0,2,3,6,28.6,0,6,0,0.0,0
P27028,Free_Hint,United States,Android,Meta Ads,25-34,0,1,0,0,3,6,22,53.7,2,7,1,1.87,1
P27029,Free_Hint,India,Android,TikTok Ads,25-34,0,0,0,0,4,11,23,79.9,3,12,0,0.0,0
P27030,Daily_Reward,United Kingdom,Android,TikTok Ads,18-24,0,0,0,0,2,6,20,115.0,1,10,0,0.0,0
P27031,Daily_Reward,Australia,Android,Organic,45+,0,1,0,0,4,11,21,102.6,3,16,0,0.0,0
P27032,Daily_Reward,United States,iOS,Google Ads,18-24,0,0,1,0,6,13,47,85.0,12,24,0,0.0,0
P27033,Daily_Reward,United States,Android,Organic,18-24,1,0,0,0,5,11,49,78.4,3,16,0,0.0,0
P27034,Daily_Reward,Australia,Android,Google Ads,25-34,1,0,0,0,5,15,27,154.99999999999997,5,12,0,0.0,0
P27035,Daily_Reward,Canada,Android,TikTok Ads,35-44,0,0,0,0,5,16,35,52.699999999999996,3,28,0,0.0,0
P27036,Daily_Reward,Canada,iOS,Organic,18-24,0,0,1,1,3,6,11,40.3,2,10,0,0.0,0
P27037,Free_Hint,Australia,iOS,Organic,25-34,0,0,0,0,2,3,9,50.5,2,7,2,7.5,1
P27038,Daily_Reward,United States,Android,TikTok Ads,18-24,0,0,0,0,3,9,18,85.8,2,15,0,0.0,0
P27039,Free_Hint,India,iOS,Organic,25-34,1,0,0,1,4,4,19,29.099999999999998,2,6,0,0.0,0
P27040,Control,United States,Android,Meta Ads,25-34,0,1,1,0,6,17,47,122.7,6,22,0,0.0,0
P27041,Daily_Reward,United States,Android,Organic,25-34,1,0,0,0,6,8,36,50.7,4,10,0,0.0,0
P27042,Daily_Reward,United Kingdom,iOS,Organic,18-24,0,0,1,0,5,11,35,73.6,6,17,0,0.0,0
P27043,Free_Hint,India,iOS,Google Ads,18-24,1,1,0,1,8,19,48,155.60000000000002,7,27,0,0.0,0
P27044,Daily_Reward,India,Android,Google Ads,18-24,0,0,0,1,5,12,35,59.6,5,17,0,0.0,0
P27045,Daily_Reward,India,Android,Organic,18-24,1,0,0,0,4,12,21,64.1,1,16,0,0.0,0
P27046,Control,India,Android,Meta Ads,35-44,0,0,0,0,1,1,3,3.8,2,1,0,0.0,0
P27047,Daily_Reward,United States,Android,Organic,35-44,0,0,0,0,2,2,16,29.4,2,1,1,5.24,1
P27048,Daily_Reward,United Kingdom,Android,Meta Ads,35-44,0,1,0,0,7,19,47,103.1,4,31,0,0.0,0
P27049,Free_Hint,United Kingdom,Android,Meta Ads,18-24,0,1,0,0,3,4,18,20.3,4,1,0,0.0,0
P27050,Control,India,Android,Google Ads,25-34,0,0,0,0,3,5,14,33.6,4,5,0,0.0,0
P27051,Free_Hint,United States,Android,Referral,35-44,0,0,0,0,7,19,48,208.6,8,30,0,0.0,0
P27052,Free_Hint,India,Android,Organic,45+,0,0,0,0,1,2,8,14.8,0,4,0,0.0,0
P27053,Daily_Reward,United States,Android,Google Ads,35-44,0,0,1,0,3,6,18,50.3,5,7,0,0.0,0
P27054,Control,India,iOS,Google Ads,18-24,0,0,0,0,1,2,2,14.2,1,8,0,0.0,0
P27055,Control,India,Android,Organic,18-24,0,1,0,0,3,6,21,75.0,5,8,0,0.0,0
P27056,Free_Hint,India,Android,TikTok Ads,25-34,0,0,0,0,5,10,25,82.1,6,21,0,0.0,0
P27057,Daily_Reward,India,Android,Organic,35-44,0,0,0,0,4,9,26,66.9,6,12,0,0.0,0
P27058,Daily_Reward,United States,iOS,TikTok Ads,35-44,1,0,0,0,5,13,25,114.2,2,15,0,0.0,0
P27059,Daily_Reward,India,Android,Meta Ads,18-24,1,0,0,0,5,16,34,126.5,4,28,0,0.0,0
P27060,Daily_Reward,India,iOS,Google Ads,18-24,1,1,0,0,8,31,73,302.0,6,34,0,0.0,0
P27061,Control,India,Android,Organic,18-24,1,0,0,0,3,7,14,68.7,3,16,0,0.0,0
P27062,Daily_Reward,India,iOS,Referral,35-44,0,1,0,0,4,16,16,173.7,2,16,0,0.0,0
P27063,Free_Hint,India,iOS,Meta Ads,18-24,1,0,0,0,5,12,41,115.30000000000001,8,15,0,0.0,0
P27064,Free_Hint,Canada,Android,Referral,45+,0,0,0,1,6,21,75,264.0,2,20,0,0.0,0
P27065,Free_Hint,United Kingdom,Android,Referral,25-34,0,0,0,0,2,3,9,10.0,2,2,0,0.0,0
P27066,Control,United States,iOS,TikTok Ads,25-34,0,0,0,0,1,1,4,6.1,1,2,0,0.0,0
P27067,Daily_Reward,United States,Android,Google Ads,25-34,0,0,0,0,1,1,7,11.3,0,3,0,0.0,0
P27068,Control,United States,Android,Organic,18-24,0,0,0,0,1,1,5,10.5,1,0,0,0.0,0
P27069,Control,United Kingdom,Android,Meta Ads,25-34,0,0,0,1,4,8,17,83.0,2,7,0,0.0,0
P27070,Daily_Reward,United Kingdom,Android,TikTok Ads,35-44,0,0,0,0,2,2,6,13.6,3,3,0,0.0,0
P27071,Daily_Reward,Canada,Android,TikTok Ads,35-44,0,1,0,0,5,10,33,59.2,3,11,0,0.0,0
P27072,Free_Hint,United States,Android,Meta Ads,45+,0,0,0,0,4,15,20,123.9,1,22,0,0.0,0
P27073,Control,India,Android,Google Ads,18-24,0,1,1,0,6,22,43,223.4,4,22,0,0.0,0
P27074,Daily_Reward,India,Android,Organic,45+,0,1,1,0,5,7,23,30.0,4,15,0,0.0,0
P27075,Daily_Reward,Canada,Android,Referral,25-34,0,0,1,0,5,16,46,144.4,3,16,0,0.0,0
P27076,Daily_Reward,India,iOS,Meta Ads,25-34,0,1,0,0,5,7,34,55.9,5,5,0,0.0,0
P27077,Free_Hint,Australia,iOS,Google Ads,18-24,1,0,1,0,4,14,19,161.4,2,10,0,0.0,0
P27078,Control,Australia,Android,Meta Ads,45+,0,0,0,0,1,2,5,10.6,0,1,0,0.0,0
P27079,Daily_Reward,United States,Android,Referral,18-24,0,0,0,0,6,19,30,201.7,1,27,0,0.0,0
P27080,Daily_Reward,Australia,iOS,Organic,25-34,0,0,0,0,4,9,38,43.099999999999994,5,17,0,0.0,0
P27081,Control,India,Android,Google Ads,25-34,1,0,0,0,5,12,36,66.7,3,14,0,0.0,0
P27082,Control,India,Android,Meta Ads,35-44,1,1,1,0,9,33,64,354.5,9,33,0,0.0,0
P27083,Daily_Reward,India,iOS,Meta Ads,25-34,0,0,0,1,4,6,25,79.7,3,10,0,0.0,0
P27084,Control,India,Android,Organic,25-34,0,0,0,0,1,1,4,4.5,1,1,0,0.0,0
P27085,Control,India,iOS,Google Ads,35-44,0,1,0,0,2,2,13,7.8999999999999995,0,6,0,0.0,0
P27086,Daily_Reward,India,Android,TikTok Ads,25-34,1,0,0,0,6,22,37,271.7,3,32,0,0.0,0
P27087,Free_Hint,India,Android,Meta Ads,25-34,0,0,0,1,3,8,12,44.2,1,10,0,0.0,0
P27088,Control,India,iOS,Referral,25-34,0,0,0,0,3,4,17,34.7,1,10,0,0.0,0
P27089,Control,United Kingdom,iOS,Organic,25-34,0,0,0,0,2,5,6,26.4,3,9,0,0.0,0
P27090,Daily_Reward,Australia,Android,Referral,25-34,1,0,0,0,3,8,27,84.0,4,9,0,0.0,0
P27091,Daily_Reward,United Kingdom,Android,Organic,25-34,0,0,0,0,6,14,35,127.1,7,15,2,7.33,1
P27092,Free_Hint,India,Android,Google Ads,18-24,0,1,0,0,4,6,23,85.4,2,3,0,0.0,0
P27093,Free_Hint,India,iOS,Meta Ads,25-34,1,0,0,0,6,14,47,187.2,2,17,0,0.0,0
P27094,Daily_Reward,India,Android,Google Ads,25-34,0,0,0,0,1,4,9,30.2,2,6,1,10.49,1
P27095,Free_Hint,India,iOS,Google Ads,25-34,1,0,1,0,7,18,46,227.8,5,21,0,0.0,0
P27096,Free_Hint,India,Android,Organic,18-24,0,0,0,0,5,11,21,106.8,5,19,0,0.0,0
P27097,Daily_Reward,United Kingdom,Android,Organic,35-44,0,0,1,1,6,21,51,240.0,4,20,0,0.0,0
P27098,Control,United States,iOS,Referral,18-24,0,0,0,0,4,11,21,169.7,0,17,0,0.0,0
P27099,Daily_Reward,Australia,Android,Organic,18-24,0,0,0,0,4,12,29,127.0,2,15,0,0.0,0
P27100,Daily_Reward,Canada,Android,Organic,45+,0,1,0,0,5,11,35,93.69999999999999,3,14,0,0.0,0
P27101,Free_Hint,India,Android,TikTok Ads,35-44,0,0,1,0,4,22,34,355.40000000000003,3,25,2,12.2,1
P27102,Daily_Reward,United States,Android,Organic,25-34,0,1,0,0,5,12,42,68.8,6,20,0,0.0,0
P27103,Free_Hint,India,iOS,Meta Ads,25-34,0,0,0,0,2,9,11,34.3,0,11,0,0.0,0
P27104,Free_Hint,India,Android,Google Ads,18-24,1,0,0,0,3,7,12,87.19999999999999,0,13,0,0.0,0
P27105,Free_Hint,United States,iOS,Google Ads,25-34,0,0,0,0,3,4,12,23.4,2,6,0,0.0,0
P27106,Control,United States,Android,Referral,35-44,0,0,0,0,2,3,7,37.2,0,4,0,0.0,0
P27107,Free_Hint,India,Android,Google Ads,35-44,0,0,1,0,2,4,12,35.9,0,7,0,0.0,0
P27108,Control,India,Android,Organic,25-34,0,0,0,0,2,2,5,6.1,0,3,0,0.0,0
P27109,Free_Hint,India,iOS,Google Ads,25-34,0,1,0,0,5,25,63,145.70000000000002,0,18,0,0.0,0
P27110,Daily_Reward,India,Android,Organic,18-24,0,0,0,0,2,6,5,13.8,0,10,0,0.0,0
P27111,Control,United States,iOS,Referral,35-44,0,1,1,0,4,9,34,76.8,5,15,0,0.0,0
P27112,Control,India,iOS,Referral,35-44,1,1,0,0,8,27,49,267.7,8,21,0,0.0,0
P27113,Control,Australia,iOS,TikTok Ads,25-34,0,0,0,0,6,9,32,97.8,5,6,0,0.0,0
P27114,Daily_Reward,United Kingdom,Android,Organic,35-44,1,0,0,0,2,5,9,16.7,3,9,0,0.0,0
P27115,Free_Hint,United States,Android,Organic,18-24,1,0,1,0,4,10,35,147.0,3,10,0,0.0,0
P27116,Free_Hint,United States,Android,Meta Ads,18-24,0,0,1,0,6,17,41,95.9,6,21,0,0.0,0
P27117,Free_Hint,United States,iOS,Referral,25-34,0,0,0,0,5,18,33,150.7,4,13,0,0.0,0
P27118,Daily_Reward,Australia,iOS,Organic,18-24,1,0,0,0,6,9,31,75.5,4,15,0,0.0,0
P27119,Daily_Reward,Canada,Android,Google Ads,18-24,0,0,0,0,3,5,20,32.2,4,9,0,0.0,0
P27120,Free_Hint,United States,iOS,Meta Ads,18-24,0,1,0,0,5,16,37,244.9,4,18,0,0.0,0
P27121,Free_Hint,India,Android,Organic,35-44,0,0,0,0,3,4,14,40.1,2,3,0,0.0,0
P27122,Control,Canada,Android,Organic,45+,1,0,0,1,5,13,44,156.2,9,15,0,0.0,0
P27123,Control,Canada,iOS,TikTok Ads,35-44,0,0,0,0,4,10,23,59.9,3,15,0,0.0,0
P27124,Free_Hint,India,Android,Referral,25-34,1,1,0,0,3,12,18,60.0,2,14,0,0.0,0
P27125,Free_Hint,India,Android,Google Ads,35-44,0,0,0,0,4,8,21,50.400000000000006,6,6,0,0.0,0
P27126,Daily_Reward,India,iOS,Meta Ads,25-34,0,1,0,1,4,6,18,67.6,2,15,1,5.24,1
P27127,Daily_Reward,India,Android,Meta Ads,45+,0,0,0,0,5,8,28,88.0,2,12,0,0.0,0
P27128,Free_Hint,Australia,Android,Meta Ads,45+,0,0,0,0,1,1,6,5.8,1,2,0,0.0,0
P27129,Daily_Reward,India,Android,Organic,25-34,0,0,0,0,4,6,16,75.1,5,12,1,5.24,1
P27130,Daily_Reward,India,Android,TikTok Ads,45+,1,0,1,0,6,17,42,136.5,8,19,0,0.0,0
P27131,Daily_Reward,United Kingdom,Android,Organic,25-34,0,1,0,0,4,9,38,79.4,4,11,0,0.0,0
P27132,Daily_Reward,Canada,iOS,Meta Ads,45+,0,1,0,0,6,19,41,158.1,7,19,0,0.0,0
P27133,Daily_Reward,United States,Android,TikTok Ads,35-44,0,0,0,1,7,17,53,140.9,6,22,0,0.0,0
P27134,Control,United States,Android,Meta Ads,18-24,1,0,0,0,4,11,22,81.4,2,13,0,0.0,0
P27135,Daily_Reward,United Kingdom,Android,Google Ads,25-34,1,1,0,0,4,8,13,101.7,1,11,0,0.0,0
P27136,Control,Australia,iOS,Organic,18-24,0,0,0,0,3,6,14,98.0,4,7,2,14.98,1
P27137,Control,India,Android,Organic,18-24,0,0,1,0,4,10,21,103.39999999999999,4,13,0,0.0,0
P27138,Daily_Reward,United States,Android,Google Ads,25-34,0,1,0,0,6,25,53,176.6,4,33,1,3.14,1
P27139,Free_Hint,India,Android,Google Ads,45+,0,0,0,0,3,8,15,39.400000000000006,3,11,0,0.0,0
P27140,Control,Australia,Android,Google Ads,25-34,0,0,1,0,6,22,32,184.3,1,24,1,1.99,1
P27141,Control,United States,Android,Google Ads,25-34,0,1,0,0,4,10,28,83.19999999999999,1,11,0,0.0,0
P27142,Control,India,iOS,Organic,18-24,0,0,0,0,1,2,8,32.0,1,3,0,0.0,0
P27143,Free_Hint,India,Android,Meta Ads,18-24,0,0,0,1,4,11,25,96.60000000000001,3,14,0,0.0,0
P27144,Control,India,iOS,Organic,18-24,0,0,1,0,3,6,11,42.599999999999994,1,3,0,0.0,0
P27145,Free_Hint,United States,Android,Google Ads,45+,0,0,0,0,4,11,29,108.0,4,24,0,0.0,0
P27146,Daily_Reward,India,Android,Referral,35-44,0,0,0,0,2,8,11,65.8,1,10,0,0.0,0
P27147,Free_Hint,United States,Android,TikTok Ads,18-24,0,1,1,1,6,16,48,132.70000000000002,3,19,1,4.69,1
P27148,Daily_Reward,United States,iOS,Google Ads,18-24,1,1,0,0,4,5,20,38.0,4,11,0,0.0,0
P27149,Daily_Reward,Australia,Android,Google Ads,45+,0,0,0,0,3,13,15,126.5,3,20,0,0.0,0
P27150,Daily_Reward,Canada,Android,Organic,25-34,0,1,0,0,6,13,32,99.60000000000001,4,17,0,0.0,0
P27151,Daily_Reward,India,Android,Organic,18-24,1,0,0,0,4,7,27,54.2,5,3,0,0.0,0
P27152,Control,India,Android,Google Ads,18-24,0,0,0,0,2,7,8,46.2,0,17,0,0.0,0
P27153,Control,United States,Android,Google Ads,45+,0,1,0,0,5,7,18,58.8,3,12,0,0.0,0
P27154,Control,United Kingdom,iOS,Meta Ads,25-34,0,0,0,0,5,11,28,120.5,4,10,0,0.0,0
P27155,Free_Hint,India,Android,TikTok Ads,25-34,0,0,0,0,2,8,16,70.4,1,12,0,0.0,0
P27156,Free_Hint,India,iOS,Meta Ads,18-24,1,1,0,0,6,16,40,168.0,6,21,0,0.0,0
P27157,Free_Hint,India,Android,Meta Ads,25-34,0,0,0,0,5,6,28,59.5,4,6,0,0.0,0
P27158,Free_Hint,United States,Android,Organic,35-44,0,0,0,0,4,10,25,64.3,2,12,0,0.0,0
P27159,Free_Hint,India,Android,Meta Ads,18-24,1,0,0,0,5,13,39,103.5,6,13,0,0.0,0
P27160,Daily_Reward,Canada,Android,Organic,25-34,0,1,0,0,5,11,37,84.3,5,11,0,0.0,0
P27161,Free_Hint,United Kingdom,iOS,Organic,18-24,0,0,0,0,2,3,8,32.5,0,3,0,0.0,0
P27162,Free_Hint,India,Android,Meta Ads,25-34,1,0,0,1,9,28,54,325.2,6,38,0,0.0,0
P27163,Control,India,Android,TikTok Ads,25-34,0,0,1,1,3,5,8,43.4,1,12,0,0.0,0
P27164,Free_Hint,Canada,Android,Meta Ads,25-34,0,0,1,1,4,13,21,56.099999999999994,3,18,0,0.0,0
P27165,Daily_Reward,United States,Android,Google Ads,18-24,0,1,0,0,8,21,71,224.2,5,31,0,0.0,0
P27166,Daily_Reward,India,iOS,Referral,25-34,1,0,0,0,4,6,17,38.2,3,7,0,0.0,0
P27167,Daily_Reward,United States,Android,Organic,35-44,0,0,0,1,6,14,46,120.8,9,18,0,0.0,0
P27168,Free_Hint,India,Android,Organic,18-24,0,1,0,0,7,26,48,228.5,6,31,0,0.0,0
P27169,Daily_Reward,Canada,iOS,Organic,18-24,1,0,0,0,3,8,22,97.4,2,17,1,3.14,1
P27170,Control,India,iOS,Referral,25-34,0,0,0,0,1,1,5,7.5,0,1,0,0.0,0
P27171,Free_Hint,United Kingdom,Android,Google Ads,18-24,0,0,0,0,4,12,25,101.10000000000001,1,26,0,0.0,0
P27172,Daily_Reward,United Kingdom,iOS,Google Ads,25-34,0,0,0,0,2,5,8,45.199999999999996,2,11,0,0.0,0
P27173,Daily_Reward,India,iOS,Meta Ads,25-34,0,1,0,0,7,17,45,179.5,6,20,0,0.0,0
P27174,Daily_Reward,India,Android,Referral,18-24,0,0,0,0,5,15,34,239.5,3,16,0,0.0,0
P27175,Free_Hint,India,Android,Organic,25-34,1,0,0,0,4,10,31,97.1,2,10,0,0.0,0
P27176,Daily_Reward,Canada,Android,Organic,25-34,0,0,0,1,3,4,21,43.2,7,3,0,0.0,0
P27177,Daily_Reward,Canada,iOS,Meta Ads,25-34,0,1,0,0,4,14,30,122.0,7,16,0,0.0,0
P27178,Daily_Reward,India,iOS,Meta Ads,35-44,0,0,0,0,2,6,4,47.1,0,12,0,0.0,0
P27179,Control,India,Android,Google Ads,25-34,0,0,0,0,4,14,26,139.2,2,19,0,0.0,0
P27180,Free_Hint,United Kingdom,Android,Organic,35-44,0,0,0,0,4,7,22,41.6,2,11,0,0.0,0
P27181,Free_Hint,India,iOS,Google Ads,35-44,0,0,1,0,4,5,13,29.9,0,10,0,0.0,0
P27182,Daily_Reward,India,Android,Meta Ads,35-44,0,0,0,0,4,10,17,63.4,4,9,0,0.0,0
P27183,Daily_Reward,India,Android,Organic,25-34,0,0,1,0,5,18,43,197.70000000000002,4,26,0,0.0,0
P27184,Daily_Reward,India,Android,Google Ads,25-34,0,0,1,0,6,20,49,99.3,6,35,1,3.14,1
P27185,Control,India,iOS,TikTok Ads,18-24,0,0,0,0,2,4,6,32.8,1,1,0,0.0,0
P27186,Control,India,Android,TikTok Ads,35-44,1,1,0,0,5,8,38,164.29999999999998,4,10,0,0.0,0
P27187,Free_Hint,India,Android,Referral,25-34,0,0,1,0,5,16,27,165.6,4,20,0,0.0,0
P27188,Daily_Reward,India,Android,Organic,35-44,1,1,0,0,6,16,42,181.4,3,29,0,0.0,0
P27189,Free_Hint,Canada,Android,Organic,18-24,0,1,1,0,4,10,35,86.5,5,13,0,0.0,0
P27190,Control,India,Android,Referral,45+,0,1,1,1,5,8,24,72.0,1,9,0,0.0,0
P27191,Daily_Reward,Canada,Android,Google Ads,25-34,0,0,0,1,3,4,10,57.2,2,3,0,0.0,0
P27192,Daily_Reward,India,Android,Google Ads,18-24,1,0,0,0,4,9,18,88.0,2,13,0,0.0,0
P27193,Daily_Reward,Australia,iOS,Organic,25-34,1,0,0,0,4,10,18,99.4,3,16,0,0.0,0
P27194,Free_Hint,United States,Android,Organic,25-34,0,0,0,0,1,5,11,20.9,0,7,0,0.0,0
P27195,Daily_Reward,United Kingdom,Android,Google Ads,25-34,0,0,0,0,2,4,11,14.7,3,7,2,11.53,1
P27196,Daily_Reward,India,iOS,Google Ads,35-44,0,0,0,0,3,4,22,54.099999999999994,3,5,0,0.0,0
P27197,Daily_Reward,Canada,Android,TikTok Ads,18-24,1,0,0,0,4,14,29,88.9,3,14,0,0.0,0
P27198,Daily_Reward,India,Android,Meta Ads,35-44,1,1,0,0,6,13,45,157.8,8,18,0,0.0,0
P27199,Control,Canada,Android,Meta Ads,18-24,1,0,0,0,3,7,27,34.199999999999996,3,5,0,0.0,0
P27200,Control,India,iOS,Meta Ads,25-34,1,0,0,0,3,4,7,15.5,3,8,0,0.0,0
P27201,Control,India,iOS,Organic,25-34,1,0,0,0,3,8,20,87.1,2,9,1,4.99,1
P27202,Daily_Reward,Australia,iOS,TikTok Ads,18-24,0,1,0,1,3,7,15,27.6,3,11,0,0.0,0
P27203,Free_Hint,United States,Android,Google Ads,18-24,0,0,0,0,3,6,24,38.0,2,5,0,0.0,0
P27204,Free_Hint,Canada,iOS,TikTok Ads,18-24,0,1,0,0,6,14,36,141.4,0,10,0,0.0,0
P27205,Daily_Reward,India,Android,Organic,35-44,0,0,0,0,3,6,17,45.0,1,16,0,0.0,0
P27206,Control,United States,Android,Referral,25-34,0,0,0,0,1,1,7,6.5,1,0,0,0.0,0
P27207,Free_Hint,Australia,Android,Organic,25-34,0,0,0,0,2,6,13,75.6,0,6,0,0.0,0
P27208,Daily_Reward,United States,Android,Google Ads,35-44,0,0,0,0,3,3,12,17.299999999999997,1,4,0,0.0,0
P27209,Daily_Reward,United States,Android,Referral,45+,0,1,0,0,4,10,29,187.3,4,16,0,0.0,0
P27210,Control,United States,Android,Organic,45+,0,1,0,0,3,3,14,23.200000000000003,1,5,0,0.0,0
P27211,Control,United Kingdom,Android,Google Ads,35-44,0,1,0,0,8,16,43,99.8,8,21,0,0.0,0
P27212,Control,Australia,Android,Meta Ads,25-34,1,0,1,1,6,15,33,160.2,3,26,0,0.0,0
P27213,Control,India,Android,Meta Ads,45+,1,0,0,0,3,3,12,29.3,5,2,0,0.0,0
P27214,Control,Australia,Android,Google Ads,25-34,0,1,0,0,4,6,26,28.599999999999998,9,8,0,0.0,0
P27215,Control,India,Android,Referral,18-24,0,0,0,0,3,4,22,57.2,5,5,0,0.0,0
P27216,Free_Hint,United States,iOS,Meta Ads,35-44,0,0,0,0,2,5,14,51.9,1,9,0,0.0,0
P27217,Free_Hint,United States,iOS,Organic,25-34,0,0,1,1,8,19,51,187.9,7,26,0,0.0,0
P27218,Free_Hint,Australia,Android,Meta Ads,25-34,0,0,0,0,2,2,11,7.3999999999999995,0,1,0,0.0,0
P27219,Daily_Reward,Australia,iOS,Meta Ads,25-34,0,0,0,0,2,7,8,32.3,5,6,0,0.0,0
P27220,Daily_Reward,India,iOS,Meta Ads,18-24,1,0,0,0,3,6,23,44.4,3,7,1,5.24,1
P27221,Control,India,iOS,Organic,18-24,1,1,0,0,5,14,44,153.39999999999998,5,16,0,0.0,0
P27222,Control,United Kingdom,Android,TikTok Ads,45+,0,1,0,0,2,7,10,71.5,2,7,0,0.0,0
P27223,Control,Australia,iOS,Meta Ads,25-34,0,1,0,0,6,18,34,139.2,7,20,0,0.0,0
P27224,Daily_Reward,Canada,Android,Referral,18-24,0,0,0,0,4,4,18,11.7,0,8,0,0.0,0
P27225,Free_Hint,United Kingdom,Android,Organic,35-44,0,0,0,0,2,6,7,59.0,0,7,0,0.0,0
P27226,Daily_Reward,India,Android,Meta Ads,25-34,0,0,0,0,4,6,17,29.0,6,10,0,0.0,0
P27227,Daily_Reward,India,iOS,Google Ads,18-24,0,0,0,0,3,12,22,125.9,1,17,0,0.0,0
P27228,Control,India,iOS,Meta Ads,45+,0,0,1,1,4,11,18,91.60000000000001,1,15,0,0.0,0
P27229,Free_Hint,India,iOS,TikTok Ads,45+,0,0,0,0,2,7,11,46.9,0,8,0,0.0,0
P27230,Control,India,Android,Meta Ads,25-34,1,0,0,0,4,11,31,97.0,6,13,0,0.0,0
